-4.689016	-4.633015	-4.689169	-4.632862	-4.632862	-4.632862	-4.632710	-4.632862	
-4.687033	-4.633015	-4.686117	-4.632862	-4.632862	-4.632862	-4.632710	-4.632862	
-4.686117	-4.633015	-4.687033	-4.632862	-4.632862	-4.632862	-4.632862	-4.632862	
-4.687643	-4.633015	-4.689016	-4.632862	-4.632862	-4.632862	-4.632862	-4.632862	
-4.686270	-4.633015	-4.684439	-4.632862	-4.632862	-4.632862	-4.632862	-4.632862	
-4.686728	-4.633015	-4.690237	-4.632862	-4.632862	-4.632862	-4.632862	-4.632862	
-4.684896	-4.633015	-4.688101	-4.632862	-4.632862	-4.632862	-4.632710	-4.632862	
-4.684439	-4.633015	-4.685812	-4.632862	-4.633015	-4.632862	-4.632862	-4.632862	
-4.687033	-4.633015	-4.691000	-4.632862	-4.632862	-4.632862	-4.632862	-4.632862	
-4.686422	-4.633015	-4.687033	-4.632710	-4.632862	-4.632862	-4.632862	-4.633015	
-4.685812	-4.633015	-4.688406	-4.632862	-4.632862	-4.632862	-4.632862	-4.633015	
-4.685659	-4.633015	-4.689169	-4.632862	-4.632862	-4.632862	-4.632710	-4.632862	
-4.684591	-4.633015	-4.687338	-4.632710	-4.632862	-4.632862	-4.632862	-4.633015	
-4.683676	-4.633015	-4.687490	-4.632862	-4.633015	-4.632862	-4.632710	-4.632862	
-4.684439	-4.633015	-4.687643	-4.632710	-4.632862	-4.632862	-4.632862	-4.632862	
-4.684286	-4.633015	-4.686880	-4.632862	-4.632862	-4.632862	-4.632710	-4.632862	
-4.685812	-4.633015	-4.687490	-4.632710	-4.632862	-4.632862	-4.632862	-4.633015	
-4.686117	-4.633015	-4.688711	-4.632862	-4.633015	-4.632862	-4.632710	-4.632862	
-4.685965	-4.633015	-4.688711	-4.632862	-4.632862	-4.632862	-4.632862	-4.633015	
-4.686422	-4.633015	-4.686422	-4.632862	-4.633015	-4.632862	-4.632862	-4.632862	
